matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
10.0,Stuttgart,Nurnberg,1,1,0,1,8,1.3333333333333333,8,1.3333333333333333,X,0.0,1314
10.0,Wolfsburg,Werder Bremen,3,0,3,3,9,1.3333333333333333,9,1.3333333333333333,1,0.0,1314
10.0,Schalke 04,Dortmund,1,3,-2,0,5,1.5555555555555556,5,1.5555555555555556,2,0.0,1314
10.0,Mainz,Braunschweig,2,0,2,3,14,1.1111111111111112,14,1.1111111111111112,1,0.0,1314
10.0,Leverkusen,Augsburg,2,1,1,3,3,2.4444444444444446,3,2.4444444444444446,1,0.0,1314
10.0,Hannover,Hoffenheim,1,4,-3,0,7,1.4444444444444444,7,1.4444444444444444,2,0.0,1314
10.0,Bayern Munich,Hertha,3,2,1,3,1,2.555555555555556,1,2.555555555555556,1,0.0,1314
10.0,Freiburg,Hamburg,0,3,-3,0,17,0.5555555555555556,17,0.5555555555555556,2,0.0,1314
10.0,M'gladbach,Ein Frankfurt,4,1,3,3,6,1.4444444444444444,6,1.4444444444444444,1,0.0,1314
11.0,Dortmund,Stuttgart,6,1,5,3,2,2.5,2,2.5,1,0.0,1314
11.0,Nurnberg,Freiburg,0,3,-3,0,16,0.7,16,0.7,2,0.0,1314
11.0,Hoffenheim,Bayern Munich,1,2,-1,0,9,1.3,9,1.3,2,0.0,1314
11.0,Hamburg,M'gladbach,0,2,-2,0,12,1.2,12,1.2,2,0.0,1314
11.0,Ein Frankfurt,Wolfsburg,1,2,-1,0,14,1.0,14,1.0,2,0.0,1314
11.0,Braunschweig,Leverkusen,1,0,1,3,18,0.4,18,0.4,1,0.0,1314
11.0,Hertha,Schalke 04,0,2,-2,0,5,1.5,5,1.5,2,0.0,1314
11.0,Augsburg,Mainz,2,1,1,3,15,1.0,15,1.0,1,0.0,1314
11.0,Werder Bremen,Hannover,3,2,1,3,13,1.2,13,1.2,1,0.0,1314
12.0,Hannover,Braunschweig,0,0,0,1,11,1.181818181818182,11,1.181818181818182,X,0.0,1314
12.0,Bayern Munich,Augsburg,3,0,3,3,1,2.636363636363636,1,2.636363636363636,1,0.0,1314
12.0,Hoffenheim,Hertha,2,3,-1,0,9,1.181818181818182,9,1.181818181818182,2,0.0,1314
12.0,Leverkusen,Hamburg,5,3,2,3,3,2.272727272727273,3,2.272727272727273,1,0.0,1314
12.0,M'gladbach,Nurnberg,3,1,2,3,4,1.7272727272727273,4,1.7272727272727273,1,0.0,1314
12.0,Schalke 04,Werder Bremen,3,1,2,3,6,1.5454545454545454,6,1.5454545454545454,1,0.0,1314
12.0,Wolfsburg,Dortmund,2,1,1,3,5,1.6363636363636365,5,1.6363636363636365,1,0.0,1314
12.0,Mainz,Ein Frankfurt,1,0,1,3,13,1.181818181818182,13,1.181818181818182,1,0.0,1314
12.0,Freiburg,Stuttgart,1,3,-2,0,16,0.7272727272727273,16,0.7272727272727273,2,0.0,1314
13.0,Stuttgart,M'gladbach,0,2,-2,0,8,1.3333333333333333,8,1.3333333333333333,2,0.0,1314
13.0,Nurnberg,Wolfsburg,1,1,0,1,18,0.5833333333333334,18,0.5833333333333334,X,0.0,1314
13.0,Hertha,Leverkusen,0,1,-1,0,7,1.5,7,1.5,2,0.0,1314
13.0,Ein Frankfurt,Schalke 04,3,3,0,1,15,0.8333333333333334,15,0.8333333333333334,X,0.0,1314
13.0,Dortmund,Bayern Munich,0,3,-3,0,2,2.333333333333333,2,2.333333333333333,2,0.0,1314
13.0,Braunschweig,Freiburg,0,1,-1,0,17,0.6666666666666666,17,0.6666666666666666,2,0.0,1314
13.0,Augsburg,Hoffenheim,2,0,2,3,13,1.0833333333333333,13,1.0833333333333333,1,0.0,1314
13.0,Hamburg,Hannover,3,1,2,3,14,1.0,14,1.0,1,0.0,1314
13.0,Werder Bremen,Mainz,2,3,-1,0,10,1.25,10,1.25,2,0.0,1314
14.0,Wolfsburg,Hamburg,1,1,0,1,5,1.6923076923076923,5,1.6923076923076923,X,0.0,1314
14.0,Bayern Munich,Braunschweig,2,0,2,3,1,2.6923076923076925,1,2.6923076923076925,1,0.0,1314
14.0,Hertha,Augsburg,0,0,0,1,8,1.3846153846153846,8,1.3846153846153846,X,0.0,1314
14.0,Hoffenheim,Werder Bremen,4,4,0,1,14,1.0,14,1.0,X,0.0,1314
14.0,Leverkusen,Nurnberg,3,0,3,3,2,2.3846153846153846,2,2.3846153846153846,1,0.0,1314
14.0,Mainz,Dortmund,1,3,-2,0,7,1.4615384615384617,7,1.4615384615384617,2,0.0,1314
14.0,Schalke 04,Stuttgart,3,0,3,3,6,1.6153846153846154,6,1.6153846153846154,1,0.0,1314
14.0,Hannover,Ein Frankfurt,2,0,2,3,13,1.0769230769230769,13,1.0769230769230769,1,0.0,1314
14.0,M'gladbach,Freiburg,1,0,1,3,4,1.9230769230769231,4,1.9230769230769231,1,0.0,1314
15.0,Nurnberg,Mainz,1,1,0,1,17,0.5714285714285714,17,0.5714285714285714,X,0.0,1314
15.0,Werder Bremen,Bayern Munich,0,7,-7,0,13,1.1428571428571428,13,1.1428571428571428,2,0.0,1314
15.0,Stuttgart,Hannover,4,2,2,3,12,1.1428571428571428,12,1.1428571428571428,1,0.0,1314
15.0,M'gladbach,Schalke 04,2,1,1,3,4,2.0,4,2.0,1,0.0,1314
15.0,Ein Frankfurt,Hoffenheim,1,2,-1,0,15,0.7857142857142857,15,0.7857142857142857,2,0.0,1314
15.0,Dortmund,Leverkusen,0,1,-1,0,3,2.2142857142857144,3,2.2142857142857144,2,0.0,1314
15.0,Hamburg,Augsburg,0,1,-1,0,11,1.1428571428571428,11,1.1428571428571428,2,0.0,1314
15.0,Braunschweig,Hertha,0,2,-2,0,18,0.5714285714285714,18,0.5714285714285714,2,0.0,1314
15.0,Freiburg,Wolfsburg,0,3,-3,0,16,0.7857142857142857,16,0.7857142857142857,2,0.0,1314
16.0,Hertha,Werder Bremen,3,2,1,3,7,1.4666666666666666,7,1.4666666666666666,1,0.0,1314
16.0,Hannover,Nurnberg,3,3,0,1,12,1.1333333333333333,12,1.1333333333333333,X,0.0,1314
16.0,Augsburg,Braunschweig,4,1,3,3,8,1.3333333333333333,8,1.3333333333333333,1,0.0,1314
16.0,Bayern Munich,Hamburg,3,1,2,3,1,2.7333333333333334,1,2.7333333333333334,1,0.0,1314
16.0,Hoffenheim,Dortmund,2,2,0,1,11,1.1333333333333333,11,1.1333333333333333,X,0.0,1314
16.0,Mainz,M'gladbach,0,0,0,1,9,1.3333333333333333,9,1.3333333333333333,X,0.0,1314
16.0,Wolfsburg,Stuttgart,3,1,2,3,5,1.7333333333333334,5,1.7333333333333334,1,0.0,1314
16.0,Leverkusen,Ein Frankfurt,0,1,-1,0,2,2.466666666666667,2,2.466666666666667,2,0.0,1314
16.0,Schalke 04,Freiburg,2,0,2,3,6,1.6,6,1.6,1,0.0,1314
17.0,Ein Frankfurt,Augsburg,1,1,0,1,15,0.875,15,0.875,X,0.0,1314
17.0,Nurnberg,Schalke 04,0,0,0,1,17,0.625,17,0.625,X,0.0,1314
17.0,Werder Bremen,Leverkusen,1,0,1,3,14,1.0,14,1.0,1,0.0,1314
17.0,Hamburg,Mainz,2,3,-1,0,13,1.0,13,1.0,2,0.0,1314
17.0,Stuttgart,Bayern Munich,1,2,-1,0,10,1.1875,10,1.1875,2,0.0,1314
17.0,Dortmund,Hertha,1,2,-1,0,3,2.0,3,2.0,2,0.0,1314
17.0,Braunschweig,Hoffenheim,1,0,1,3,18,0.5,18,0.5,1,0.0,1314
17.0,Freiburg,Hannover,2,1,1,3,16,0.6875,16,0.6875,1,0.0,1314
17.0,M'gladbach,Wolfsburg,2,2,0,1,4,2.0,4,2.0,X,0.0,1314
18.0,M'gladbach,Bayern Munich,0,2,-2,0,3,1.9411764705882355,3,1.9411764705882355,2,0.0,1314
18.0,Ein Frankfurt,Hertha,1,0,1,3,15,0.8823529411764706,15,0.8823529411764706,1,0.0,1314
18.0,Wolfsburg,Hannover,1,3,-2,0,5,1.7647058823529411,5,1.7647058823529411,2,0.0,1314
18.0,Stuttgart,Mainz,1,2,-1,0,10,1.1176470588235294,10,1.1176470588235294,2,0.0,1314
18.0,Dortmund,Augsburg,2,2,0,1,4,1.8823529411764703,4,1.8823529411764703,X,0.0,1314
18.0,Freiburg,Leverkusen,3,2,1,3,16,0.8235294117647058,16,0.8235294117647058,1,0.0,1314
18.0,Nurnberg,Hoffenheim,4,0,4,3,17,0.6470588235294118,17,0.6470588235294118,1,0.0,1314
18.0,Werder Bremen,Braunschweig,0,0,0,1,11,1.1176470588235294,11,1.1176470588235294,X,0.0,1314
18.0,Hamburg,Schalke 04,0,3,-3,0,14,0.9411764705882352,14,0.9411764705882352,2,0.0,1314
19.0,Braunschweig,Dortmund,1,2,-1,0,18,0.6666666666666666,18,0.6666666666666666,2,0.0,1314
19.0,Augsburg,Werder Bremen,3,1,2,3,9,1.3888888888888888,9,1.3888888888888888,1,0.0,1314
19.0,Hannover,M'gladbach,3,1,2,3,10,1.1666666666666667,10,1.1666666666666667,1,0.0,1314
19.0,Hoffenheim,Hamburg,3,0,3,3,13,1.0,13,1.0,1,0.0,1314
19.0,Leverkusen,Stuttgart,2,1,1,3,2,2.055555555555556,2,2.055555555555556,1,0.0,1314
19.0,Mainz,Freiburg,2,0,2,3,8,1.5,8,1.5,1,0.0,1314
19.0,Schalke 04,Wolfsburg,2,1,1,3,5,1.7222222222222223,5,1.7222222222222223,1,0.0,1314
19.0,Bayern Munich,Ein Frankfurt,5,0,5,3,1,2.7777777777777777,1,2.7777777777777777,1,0.0,1314
19.0,Hertha,Nurnberg,1,3,-2,0,7,1.5555555555555556,7,1.5555555555555556,2,0.0,1314
20.0,M'gladbach,Leverkusen,0,1,-1,0,5,1.736842105263158,5,1.736842105263158,2,0.0,1314
20.0,Wolfsburg,Mainz,3,0,3,3,6,1.5789473684210529,6,1.5789473684210529,1,0.0,1314
20.0,Hamburg,Hertha,0,3,-3,0,17,0.8421052631578947,17,0.8421052631578947,2,0.0,1314
20.0,Werder Bremen,Dortmund,1,5,-4,0,12,1.0526315789473684,12,1.0526315789473684,2,0.0,1314
20.0,Nurnberg,Bayern Munich,0,2,-2,0,15,0.8947368421052632,15,0.8947368421052632,2,0.0,1314
20.0,Ein Frankfurt,Braunschweig,3,0,3,3,14,0.9473684210526316,14,0.9473684210526316,1,0.0,1314
20.0,Freiburg,Hoffenheim,1,1,0,1,16,0.8947368421052632,16,0.8947368421052632,X,0.0,1314
20.0,Schalke 04,Hannover,2,0,2,3,4,1.7894736842105263,4,1.7894736842105263,1,0.0,1314
20.0,Stuttgart,Augsburg,1,4,-3,0,13,1.0,13,1.0,2,0.0,1314
21.0,Mainz,Hannover,2,0,2,3,9,1.5,9,1.5,1,0.0,1314
21.0,Werder Bremen,M'gladbach,1,1,0,1,13,1.0,13,1.0,X,0.0,1314
21.0,Leverkusen,Schalke 04,1,2,-1,0,2,2.15,2,2.15,2,0.0,1314
21.0,Hoffenheim,Stuttgart,4,1,3,3,11,1.1,11,1.1,1,0.0,1314
21.0,Dortmund,Ein Frankfurt,4,0,4,3,3,1.95,3,1.95,1,0.0,1314
21.0,Bayern Munich,Freiburg,4,0,4,3,1,2.8,1,2.8,1,0.0,1314
21.0,Braunschweig,Hamburg,4,2,2,3,18,0.6,18,0.6,1,0.0,1314
21.0,Augsburg,Nurnberg,0,1,-1,0,8,1.55,8,1.55,2,0.0,1314
21.0,Hertha,Wolfsburg,1,2,-1,0,7,1.55,7,1.55,2,0.0,1314
22.0,Schalke 04,Mainz,0,0,0,1,4,1.9047619047619049,4,1.9047619047619049,X,0.0,1314
22.0,Wolfsburg,Leverkusen,3,1,2,3,5,1.7142857142857142,5,1.7142857142857142,1,0.0,1314
22.0,Stuttgart,Hertha,1,2,-1,0,15,0.9047619047619048,15,0.9047619047619048,2,0.0,1314
22.0,Nurnberg,Braunschweig,2,1,1,3,14,0.9523809523809524,14,0.9523809523809524,1,0.0,1314
22.0,M'gladbach,Hoffenheim,2,2,0,1,6,1.619047619047619,6,1.619047619047619,X,0.0,1314
22.0,Freiburg,Augsburg,2,4,-2,0,16,0.8571428571428571,16,0.8571428571428571,2,0.0,1314
22.0,Hamburg,Dortmund,3,0,3,3,17,0.7619047619047619,17,0.7619047619047619,1,0.0,1314
22.0,Ein Frankfurt,Werder Bremen,0,0,0,1,12,1.0,12,1.0,X,0.0,1314
22.0,Hannover,Bayern Munich,0,4,-4,0,11,1.1428571428571428,11,1.1428571428571428,2,0.0,1314
23.0,Hertha,Freiburg,0,0,0,1,7,1.5454545454545454,7,1.5454545454545454,X,0.0,1314
23.0,Augsburg,Hannover,1,1,0,1,8,1.5454545454545454,8,1.5454545454545454,X,0.0,1314
23.0,Bayern Munich,Schalke 04,5,1,4,3,1,2.8181818181818183,1,2.8181818181818183,1,0.0,1314
23.0,Braunschweig,M'gladbach,1,1,0,1,18,0.6818181818181818,18,0.6818181818181818,X,0.0,1314
23.0,Dortmund,Nurnberg,3,0,3,3,3,1.9090909090909087,3,1.9090909090909087,1,0.0,1314
23.0,Leverkusen,Mainz,0,1,-1,0,2,1.9545454545454544,2,1.9545454545454544,2,0.0,1314
23.0,Werder Bremen,Hamburg,1,0,1,3,14,1.0,14,1.0,1,0.0,1314
23.0,Ein Frankfurt,Stuttgart,2,1,1,3,13,1.0,13,1.0,1,0.0,1314
23.0,Hoffenheim,Wolfsburg,6,2,4,3,10,1.181818181818182,10,1.181818181818182,1,0.0,1314
24.0,Wolfsburg,Bayern Munich,1,6,-5,0,5,1.6956521739130437,5,1.6956521739130437,2,0.0,1314
24.0,Stuttgart,Braunschweig,2,2,0,1,15,0.8260869565217391,15,0.8260869565217391,X,0.0,1314
24.0,Schalke 04,Hoffenheim,4,0,4,3,4,1.7826086956521738,4,1.7826086956521738,1,0.0,1314
24.0,Nurnberg,Werder Bremen,0,2,-2,0,14,1.0,14,1.0,2,0.0,1314
24.0,Hannover,Leverkusen,1,1,0,1,11,1.0869565217391304,11,1.0869565217391304,X,0.0,1314
24.0,Hamburg,Ein Frankfurt,1,1,0,1,16,0.8260869565217391,16,0.8260869565217391,X,0.0,1314
24.0,M'gladbach,Augsburg,1,2,-1,0,7,1.565217391304348,7,1.565217391304348,2,0.0,1314
24.0,Freiburg,Dortmund,0,1,-1,0,17,0.8260869565217391,17,0.8260869565217391,2,0.0,1314
24.0,Mainz,Hertha,1,1,0,1,6,1.608695652173913,6,1.608695652173913,X,0.0,1314
25.0,Augsburg,Schalke 04,1,2,-1,0,6,1.5833333333333333,6,1.5833333333333333,2,0.0,1314
25.0,Werder Bremen,Stuttgart,1,1,0,1,11,1.1666666666666667,11,1.1666666666666667,X,0.0,1314
25.0,Hoffenheim,Mainz,2,4,-2,0,10,1.2083333333333333,10,1.2083333333333333,2,0.0,1314
25.0,Hertha,Hannover,0,3,-3,0,9,1.5,9,1.5,2,0.0,1314
25.0,Dortmund,M'gladbach,1,2,-1,0,2,2.0,2,2.0,2,0.0,1314
25.0,Bayern Munich,Leverkusen,2,1,1,3,1,2.833333333333333,1,2.833333333333333,1,0.0,1314
25.0,Braunschweig,Wolfsburg,1,1,0,1,18,0.7083333333333334,18,0.7083333333333334,X,0.0,1314
25.0,Ein Frankfurt,Freiburg,1,4,-3,0,13,1.0833333333333333,13,1.0833333333333333,2,0.0,1314
25.0,Hamburg,Nurnberg,2,1,1,3,16,0.8333333333333334,16,0.8333333333333334,1,0.0,1314
26.0,Freiburg,Werder Bremen,3,1,2,3,16,0.88,16,0.88,1,0.0,1314
26.0,Wolfsburg,Augsburg,1,1,0,1,6,1.6,6,1.6,X,0.0,1314
26.0,Stuttgart,Hamburg,1,0,1,3,17,0.84,17,0.84,1,0.0,1314
26.0,Schalke 04,Braunschweig,3,1,2,3,3,1.88,3,1.88,1,0.0,1314
26.0,Mainz,Bayern Munich,0,2,-2,0,5,1.64,5,1.64,2,0.0,1314
26.0,Hannover,Dortmund,0,3,-3,0,11,1.16,11,1.16,2,0.0,1314
26.0,M'gladbach,Hertha,3,0,3,3,7,1.56,7,1.56,1,0.0,1314
26.0,Leverkusen,Hoffenheim,2,3,-1,0,4,1.76,4,1.76,2,0.0,1314
26.0,Nurnberg,Ein Frankfurt,2,5,-3,0,15,0.92,15,0.92,2,0.0,1314
27.0,Hertha,Bayern Munich,1,3,-2,0,9,1.3846153846153846,9,1.3846153846153846,2,0.0,1314
27.0,Werder Bremen,Wolfsburg,1,3,-2,0,13,1.1153846153846154,13,1.1153846153846154,2,0.0,1314
27.0,Braunschweig,Mainz,3,1,2,3,18,0.6923076923076923,18,0.6923076923076923,1,0.0,1314
27.0,Dortmund,Schalke 04,0,0,0,1,2,1.9615384615384612,2,1.9615384615384612,X,0.0,1314
27.0,Augsburg,Leverkusen,1,3,-2,0,8,1.5,8,1.5,2,0.0,1314
27.0,Ein Frankfurt,M'gladbach,1,0,1,3,12,1.1153846153846154,12,1.1153846153846154,1,0.0,1314
27.0,Hamburg,Freiburg,1,1,0,1,16,0.8846153846153846,16,0.8846153846153846,X,0.0,1314
27.0,Hoffenheim,Hannover,3,1,2,3,10,1.2307692307692308,10,1.2307692307692308,1,0.0,1314
27.0,Nurnberg,Stuttgart,2,0,2,3,17,0.8846153846153846,17,0.8846153846153846,1,0.0,1314
28.0,Schalke 04,Hertha,2,0,2,3,3,1.8888888888888888,3,1.8888888888888888,1,0.0,1314
28.0,Stuttgart,Dortmund,2,3,-1,0,17,0.8888888888888888,17,0.8888888888888888,2,0.0,1314
28.0,Wolfsburg,Ein Frankfurt,2,1,1,3,5,1.6296296296296295,5,1.6296296296296295,1,0.0,1314
28.0,Mainz,Augsburg,3,0,3,3,7,1.5185185185185186,7,1.5185185185185186,1,0.0,1314
28.0,Leverkusen,Braunschweig,1,1,0,1,4,1.7407407407407407,4,1.7407407407407407,X,0.0,1314
28.0,Freiburg,Nurnberg,3,2,1,3,15,0.9629629629629628,15,0.9629629629629628,1,0.0,1314
28.0,Bayern Munich,Hoffenheim,3,3,0,1,1,2.851851851851852,1,2.851851851851852,X,0.0,1314
28.0,Hannover,Werder Bremen,1,2,-1,0,12,1.0740740740740742,12,1.0740740740740742,2,0.0,1314
28.0,M'gladbach,Hamburg,3,1,2,3,6,1.5555555555555556,6,1.5555555555555556,1,0.0,1314
29.0,Hamburg,Leverkusen,2,1,1,3,17,0.8571428571428571,17,0.8571428571428571,1,0.0,1314
29.0,Augsburg,Bayern Munich,1,0,1,3,8,1.3928571428571428,8,1.3928571428571428,1,0.0,1314
29.0,Dortmund,Wolfsburg,2,1,1,3,2,1.9642857142857144,2,1.9642857142857144,1,0.0,1314
29.0,Ein Frankfurt,Mainz,2,0,2,3,11,1.1428571428571428,11,1.1428571428571428,1,0.0,1314
29.0,Nurnberg,M'gladbach,0,2,-2,0,15,0.9285714285714286,15,0.9285714285714286,2,0.0,1314
29.0,Stuttgart,Freiburg,2,0,2,3,16,0.8571428571428571,16,0.8571428571428571,1,0.0,1314
29.0,Werder Bremen,Schalke 04,1,1,0,1,12,1.1428571428571428,12,1.1428571428571428,X,0.0,1314
29.0,Braunschweig,Hannover,3,0,3,3,18,0.7857142857142857,18,0.7857142857142857,1,0.0,1314
29.0,Hertha,Hoffenheim,1,1,0,1,10,1.2857142857142858,10,1.2857142857142858,X,0.0,1314
30.0,Schalke 04,Ein Frankfurt,2,0,2,3,3,1.896551724137931,3,1.896551724137931,1,0.0,1314
30.0,M'gladbach,Stuttgart,1,1,0,1,4,1.6551724137931034,4,1.6551724137931034,X,0.0,1314
30.0,Mainz,Werder Bremen,3,0,3,3,7,1.5172413793103448,7,1.5172413793103448,1,0.0,1314
30.0,Wolfsburg,Nurnberg,4,1,3,3,6,1.6206896551724137,6,1.6206896551724137,1,0.0,1314
30.0,Freiburg,Braunschweig,2,0,2,3,14,1.0,14,1.0,1,0.0,1314
30.0,Bayern Munich,Dortmund,0,3,-3,0,1,2.689655172413793,1,2.689655172413793,2,0.0,1314
30.0,Hannover,Hamburg,2,1,1,3,13,1.0,13,1.0,1,0.0,1314
30.0,Hoffenheim,Augsburg,2,0,2,3,9,1.2758620689655171,9,1.2758620689655171,1,0.0,1314
30.0,Leverkusen,Hertha,2,1,1,3,5,1.6551724137931034,5,1.6551724137931034,1,0.0,1314
31.0,Ein Frankfurt,Hannover,2,3,-1,0,11,1.1666666666666667,11,1.1666666666666667,2,0.0,1314
31.0,Werder Bremen,Hoffenheim,3,1,2,3,12,1.1,12,1.1,1,0.0,1314
31.0,Hamburg,Wolfsburg,1,3,-2,0,16,0.9,16,0.9,2,0.0,1314
31.0,Freiburg,M'gladbach,4,2,2,3,13,1.0666666666666669,13,1.0666666666666669,1,0.0,1314
31.0,Dortmund,Mainz,4,2,2,3,2,2.033333333333333,2,2.033333333333333,1,0.0,1314
31.0,Braunschweig,Bayern Munich,0,2,-2,0,18,0.8333333333333334,18,0.8333333333333334,2,0.0,1314
31.0,Augsburg,Hertha,0,0,0,1,8,1.4,8,1.4,X,0.0,1314
31.0,Nurnberg,Leverkusen,1,4,-3,0,17,0.8666666666666667,17,0.8666666666666667,2,0.0,1314
31.0,Stuttgart,Schalke 04,3,1,2,3,15,0.9333333333333332,15,0.9333333333333332,1,0.0,1314
32.0,Hannover,Stuttgart,0,0,0,1,14,1.1290322580645162,14,1.1290322580645162,X,0.0,1314
32.0,Mainz,Nurnberg,2,0,2,3,7,1.5161290322580645,7,1.5161290322580645,1,0.0,1314
32.0,Leverkusen,Dortmund,2,2,0,1,4,1.7419354838709675,4,1.7419354838709675,X,0.0,1314
32.0,Wolfsburg,Freiburg,2,2,0,1,5,1.7096774193548387,5,1.7096774193548387,X,0.0,1314
32.0,Hertha,Braunschweig,2,0,2,3,10,1.2258064516129032,10,1.2258064516129032,1,0.0,1314
32.0,Bayern Munich,Werder Bremen,5,2,3,3,1,2.6129032258064515,1,2.6129032258064515,1,0.0,1314
32.0,Hoffenheim,Ein Frankfurt,0,0,0,1,9,1.2903225806451613,9,1.2903225806451613,X,0.0,1314
32.0,Augsburg,Hamburg,3,1,2,3,8,1.3870967741935485,8,1.3870967741935485,1,0.0,1314
32.0,Schalke 04,M'gladbach,0,1,-1,0,3,1.870967741935484,3,1.870967741935484,2,0.0,1314
33.0,Werder Bremen,Hertha,2,0,2,3,14,1.125,14,1.125,1,0.0,1314
33.0,Stuttgart,Wolfsburg,1,2,-1,0,15,1.0,15,1.0,2,0.0,1314
33.0,M'gladbach,Mainz,3,1,2,3,6,1.625,6,1.625,1,0.0,1314
33.0,Hamburg,Bayern Munich,1,4,-3,0,16,0.84375,16,0.84375,2,0.0,1314
33.0,Nurnberg,Hannover,0,2,-2,0,17,0.8125,17,0.8125,2,0.0,1314
33.0,Ein Frankfurt,Leverkusen,0,2,-2,0,11,1.125,11,1.125,2,0.0,1314
33.0,Dortmund,Hoffenheim,3,2,1,3,2,2.03125,2,2.03125,1,0.0,1314
33.0,Braunschweig,Augsburg,0,1,-1,0,18,0.78125,18,0.78125,2,0.0,1314
33.0,Freiburg,Schalke 04,0,2,-2,0,12,1.125,12,1.125,2,0.0,1314
34.0,Schalke 04,Nurnberg,4,1,3,3,3,1.8484848484848484,3,1.8484848484848484,1,0.0,1314
34.0,Augsburg,Ein Frankfurt,2,1,1,3,8,1.4848484848484849,8,1.4848484848484849,1,0.0,1314
34.0,Bayern Munich,Stuttgart,1,0,1,3,1,2.636363636363636,1,2.636363636363636,1,0.0,1314
34.0,Hannover,Freiburg,3,2,1,3,11,1.181818181818182,11,1.181818181818182,1,0.0,1314
34.0,Hertha,Dortmund,0,4,-4,0,10,1.2424242424242424,10,1.2424242424242424,2,0.0,1314
34.0,Hoffenheim,Braunschweig,3,1,2,3,9,1.2424242424242424,9,1.2424242424242424,1,0.0,1314
34.0,Leverkusen,Werder Bremen,2,1,1,3,4,1.7575757575757576,4,1.7575757575757576,1,0.0,1314
34.0,Mainz,Hamburg,3,2,1,3,7,1.5151515151515151,7,1.5151515151515151,1,0.0,1314
34.0,Wolfsburg,M'gladbach,3,1,2,3,5,1.7272727272727273,5,1.7272727272727273,1,0.0,1314
1.0,Bayern Munich,Wolfsburg,2,1,1,3,0,,0,,1,,1415
1.0,Dortmund,Leverkusen,0,2,-2,0,0,,0,,2,,1415
1.0,Ein Frankfurt,Freiburg,1,0,1,3,0,,0,,1,,1415
1.0,FC Koln,Hamburg,0,0,0,1,0,,0,,X,,1415
1.0,Hannover,Schalke 04,2,1,1,3,0,,0,,1,,1415
1.0,Hertha,Werder Bremen,2,2,0,1,0,,0,,X,,1415
1.0,Hoffenheim,Augsburg,2,0,2,3,0,,0,,1,,1415
1.0,Paderborn,Mainz,2,2,0,1,0,,0,,X,,1415
1.0,M'gladbach,Stuttgart,1,1,0,1,0,,0,,X,,1415
2.0,Augsburg,Dortmund,2,3,-1,0,17,0.0,17,0.0,2,0.0,1415
2.0,Hamburg,Paderborn,0,3,-3,0,7,1.0,7,1.0,2,0.0,1415
2.0,Leverkusen,Hertha,4,2,2,3,2,3.0,2,3.0,1,0.0,1415
2.0,Schalke 04,Bayern Munich,1,1,0,1,15,0.0,15,0.0,X,0.0,1415
2.0,Stuttgart,FC Koln,0,2,-2,0,12,1.0,12,1.0,2,0.0,1415
2.0,Werder Bremen,Hoffenheim,1,1,0,1,13,1.0,13,1.0,X,0.0,1415
2.0,Wolfsburg,Ein Frankfurt,2,2,0,1,16,0.0,16,0.0,X,0.0,1415
2.0,Freiburg,M'gladbach,0,0,0,1,14,0.0,14,0.0,X,0.0,1415
2.0,Mainz,Hannover,0,0,0,1,10,1.0,10,1.0,X,0.0,1415
3.0,Leverkusen,Werder Bremen,3,3,0,1,1,3.0,1,3.0,X,0.0,1415
3.0,Bayern Munich,Stuttgart,2,0,2,3,5,2.0,5,2.0,1,0.0,1415
3.0,Dortmund,Freiburg,3,1,2,3,8,1.5,8,1.5,1,0.0,1415
3.0,Hertha,Mainz,1,3,-2,0,15,0.5,15,0.5,2,0.0,1415
3.0,Hoffenheim,Wolfsburg,1,1,0,1,4,2.0,4,2.0,X,0.0,1415
3.0,M'gladbach,Schalke 04,4,1,3,3,9,1.0,9,1.0,1,0.0,1415
3.0,Paderborn,FC Koln,0,0,0,1,2,2.0,2,2.0,X,0.0,1415
3.0,Ein Frankfurt,Augsburg,0,1,-1,0,6,2.0,6,2.0,2,0.0,1415
3.0,Hannover,Hamburg,2,0,2,3,7,2.0,7,2.0,1,0.0,1415
4.0,Freiburg,Hertha,2,2,0,1,14,0.3333333333333333,14,0.3333333333333333,X,0.0,1415
4.0,Stuttgart,Hoffenheim,0,2,-2,0,17,0.3333333333333333,17,0.3333333333333333,2,0.0,1415
4.0,Schalke 04,Ein Frankfurt,2,2,0,1,16,0.3333333333333333,16,0.3333333333333333,X,0.0,1415
4.0,Paderborn,Hannover,2,0,2,3,6,1.6666666666666667,6,1.6666666666666667,1,0.0,1415
4.0,Augsburg,Werder Bremen,4,2,2,3,12,1.0,12,1.0,1,0.0,1415
4.0,Hamburg,Bayern Munich,0,0,0,1,18,0.3333333333333333,18,0.3333333333333333,X,0.0,1415
4.0,Mainz,Dortmund,2,0,2,3,9,1.6666666666666667,9,1.6666666666666667,1,0.0,1415
4.0,FC Koln,M'gladbach,0,0,0,1,7,1.6666666666666667,7,1.6666666666666667,X,0.0,1415
4.0,Wolfsburg,Leverkusen,4,1,3,3,13,0.6666666666666666,13,0.6666666666666666,1,0.0,1415
5.0,Werder Bremen,Schalke 04,0,3,-3,0,13,0.75,13,0.75,2,0.0,1415
5.0,Hoffenheim,Freiburg,3,3,0,1,2,2.0,2,2.0,X,0.0,1415
